,Neg1rep1,VK1rep1,VK3rep1,VK5rep1,unenriched1,unenriched2,unenriched3
42323499,3,8,4,9,8,4,6
42324963,0,2,6,4,1,3,0
42332912,5,6,6,2,13,12,12
42332949,0,5,5,12,18,21,29
42333746,0,12,6,2,6,16,9
42336448,10,2,1,0,22,18,11
42337745,3,4,2,4,7,5,11
42340604,0,0,0,0,20,18,22
42342272,0,4,4,3,4,6,5
42343000,0,4,3,9,6,0,11
42348417,0,0,0,0,4,2,5
42350954,0,21,27,22,25,22,19
42354216,2,7,8,7,0,0,0
42355619,0,11,9,16,14,18,15
42356602,2,4,4,4,10,9,7
42360672,0,0,0,0,7,8,11
42360951,28,132,129,153,152,146,150
42365776,0,5,2,7,5,4,3
42366729,2,11,13,15,12,10,5
42367702,1,4,7,7,0,2,0
42369391,8,37,39,34,75,59,70
42373197,0,0,0,0,0,4,5
42379485,0,19,15,8,7,7,7
42381235,0,1,0,0,6,4,2
42383896,27,152,155,129,147,133,159
42385979,14,24,33,39,113,125,114
42390803,0,0,0,1,11,12,5
42391645,15,4,2,0,14,15,14
42395067,0,5,5,7,4,0,6
42396078,0,2,3,5,6,4,0
42397433,0,5,5,5,0,0,0
42398711,0,9,3,4,0,0,4
42399038,0,5,10,6,11,9,8
42399704,0,0,0,0,7,6,4
42401397,0,4,8,1,2,2,1
42403062,4,46,40,37,89,93,108
42404332,0,52,69,38,33,28,31
42405433,0,4,5,4,0,2,2
42405666,0,0,0,0,12,13,11
42406461,0,3,3,5,5,0,8
42407164,0,5,0,3,3,2,5
42408711,0,4,4,2,15,12,19
42419161,0,0,3,0,4,0,6
42446822,0,0,2,0,7,4,6
42450421,0,6,4,3,9,6,5
42456848,0,11,14,17,7,4,9
42457943,4,6,0,4,4,2,2
42462502,0,8,5,2,0,0,0
42462732,1,7,9,13,12,13,12
42465065,0,11,17,11,11,7,7
42465159,0,0,0,0,16,5,10
42469511,0,5,0,7,7,0,5
42471057,0,1,3,0,8,7,12
42476287,8,41,14,17,45,63,64
42480834,0,2,3,1,6,4,8
42483554,4,13,10,14,10,10,8
42484487,0,7,11,3,7,1,5
42487300,0,3,4,2,0,4,0
42489876,0,5,16,22,19,17,13
42490955,0,5,0,7,4,1,0
42508845,0,4,8,8,6,2,6
42510477,6,39,46,37,48,40,43
42513455,0,0,0,0,8,10,7
42517735,0,10,16,9,18,28,17
42518455,0,0,0,0,3,4,5
42519940,0,6,3,5,9,9,9
42521289,0,2,4,3,4,0,2
42522724,0,4,4,4,16,13,15
42531372,0,5,0,7,4,1,0
42536541,0,5,0,0,0,4,2
42537286,0,10,11,6,18,11,17
42540758,0,6,6,4,0,0,0
42544897,0,8,6,9,8,4,10
42544980,11,3,4,4,6,6,10
42545257,0,1,1,0,1,4,4
42547416,0,10,6,6,4,4,4
42553408,0,0,0,0,15,9,15
42558012,5,11,8,10,10,7,6
42558696,2,7,6,8,2,7,3
42560191,1,8,11,16,12,9,12
42560943,9,31,19,26,51,42,43
42566914,6,14,9,15,9,8,5
42567292,0,0,0,0,15,16,17
42567848,3,18,8,11,37,33,34
42568981,0,19,17,13,6,4,4
42569434,0,5,8,11,28,37,25
42570082,5,0,0,0,6,6,5
42571848,1,15,9,12,7,8,8
42572955,2,4,4,4,4,6,4
42574055,0,19,23,30,14,17,16
42577952,0,24,26,20,13,11,17
42579632,0,12,7,7,10,7,9
42580411,3,0,2,2,4,10,8
42582735,2,0,0,0,7,9,8
42585670,0,0,0,0,13,13,8
42587320,0,5,3,5,0,2,1
42592111,2,28,33,31,49,44,43
42596041,4,7,2,8,7,8,5
42596640,1,36,35,29,49,61,47
42598420,0,6,6,5,0,0,0
42601780,4,16,20,16,34,20,30
42602667,0,12,11,4,15,23,15
42603221,0,7,5,4,7,1,6
42606314,36,123,114,113,130,165,168
42608975,0,1,4,6,0,0,0
42610911,6,17,20,7,10,6,5
42612839,1,18,20,15,22,18,24
42613925,0,0,0,1,7,5,4
42621884,5,6,6,4,11,12,13
42623245,0,8,7,4,1,2,4
42623991,0,8,10,8,5,4,8
42625027,0,8,11,9,17,18,17
42626254,10,34,34,36,9,8,12
42627530,0,8,5,3,3,2,5
42627840,0,0,0,4,4,11,0
42629966,0,16,5,4,19,16,25
42634612,0,7,4,2,1,1,4
42634952,0,24,27,26,31,32,23
42635434,0,5,0,4,0,0,3
42641441,2,47,44,90,36,36,55
42642085,0,0,0,0,14,14,13
42642087,0,5,8,11,9,4,3
42642642,0,24,17,27,30,29,27
42649976,0,7,7,8,24,24,30
42654012,9,21,28,28,79,75,72
42678647,0,1,2,4,8,4,5
42682885,0,0,0,0,7,6,6
42690681,0,3,9,4,2,3,3
42693234,0,12,7,9,0,0,0
42693506,0,1,2,0,13,7,12
42697888,5,11,14,14,7,6,4
42699415,0,2,1,1,4,5,8
42704499,21,155,105,142,96,75,90
42709339,0,0,3,2,7,7,7
42714680,4,0,0,2,38,37,41
42715942,0,1,6,2,7,6,5
42721000,0,4,6,5,0,0,0
42725105,0,3,3,5,4,0,6
42726896,0,15,11,13,15,9,13
42731064,0,7,9,1,2,5,7
42734162,0,2,2,0,6,1,4
42737545,0,2,4,4,4,2,4
42742734,0,8,9,9,2,4,5
42743132,8,15,12,16,27,22,25
42744151,5,13,16,12,17,17,17
42750082,0,9,6,0,3,7,0
42750772,0,0,0,5,3,5,9
42753695,0,17,12,3,0,0,0
42758340,7,1,0,0,7,4,4
42760900,0,16,13,17,9,11,12
42769019,4,23,20,20,40,42,46
42776581,0,11,15,9,9,12,8
42776985,0,9,5,0,10,8,8
42777880,2,4,0,1,4,3,3
42784525,0,27,29,25,60,41,60
42785475,5,27,29,20,50,49,50
42793727,0,7,7,6,4,3,6
42793892,2,0,0,0,7,8,11
42808196,0,4,0,2,4,5,2
42826117,5,25,34,24,27,21,25
42827398,0,6,4,4,15,14,11
42827533,1,0,0,0,5,6,4
42827541,9,36,35,24,79,69,81
42829172,0,0,0,0,5,0,6
42831462,0,2,2,1,4,4,8
42831732,4,1,5,2,38,43,37
42832481,4,6,5,8,9,11,10
42839777,9,29,30,23,50,56,41
42844227,1,4,4,5,0,2,1
42844428,13,39,29,40,29,30,33
42844715,0,5,0,0,3,0,7
42845198,0,5,5,2,0,0,0
42849857,10,33,33,38,12,5,15
42851559,4,3,1,0,8,7,7
42855874,1,17,15,20,12,12,11
42859422,1,5,2,0,4,1,3
42860034,0,1,2,5,0,4,2
42863431,2,4,4,1,8,5,5
42863898,0,5,4,5,10,11,7
42871001,10,96,99,88,90,80,90
42873623,0,9,6,9,19,22,15
42879865,0,9,14,11,8,8,4
42880815,0,0,0,0,16,14,16
42881028,0,6,7,5,11,11,8
42888034,1,7,4,2,4,2,4
42889923,1,24,21,27,19,19,18
42891324,0,0,4,0,6,0,0
42895812,5,17,15,16,31,29,29
42899619,0,12,18,14,4,2,3
42900135,0,24,25,35,30,35,27
42900567,0,4,5,5,5,5,5
42910265,4,0,0,6,16,17,16
42911187,0,0,0,0,12,13,17
42922835,0,1,1,2,5,3,8
42925281,1,1,2,2,11,12,12
42941494,0,15,15,14,9,11,8
42951894,9,33,46,32,21,18,19
42954306,1,7,4,2,4,2,4
42957150,1,6,1,0,1,5,2
42963082,0,14,13,12,5,7,9
42966161,0,6,2,1,7,0,7
42971082,0,2,0,0,6,6,9
42978906,10,19,18,21,40,29,38
42984330,3,6,9,0,27,22,25
42996208,0,7,8,7,4,5,5
43002563,6,13,10,11,6,4,4
43003595,0,8,6,6,10,10,9
43005497,0,0,0,0,7,1,5
43010716,0,10,5,2,3,2,2
43015749,0,3,2,6,6,1,4
43017203,0,0,7,4,12,16,10
43019206,0,3,2,0,9,16,16
43026165,0,5,9,5,10,11,6
43030349,0,0,0,0,4,6,4
43038366,0,11,8,5,3,6,5
43040079,4,9,11,5,21,14,16
43041981,0,4,5,0,2,2,2
43042605,2,8,6,8,2,7,3
43042618,0,6,8,7,4,5,3
43045035,0,4,1,4,0,0,0
43045203,1,8,8,8,8,7,8
43045244,0,0,0,0,9,7,6
43047186,5,2,6,8,13,16,6
43055607,0,3,6,8,1,0,0
43056580,0,11,12,7,16,30,18
43066785,0,0,0,0,11,17,12
43069500,0,9,12,13,2,2,3
43070483,2,11,9,11,6,9,10
43072139,3,66,57,45,33,27,28
43074522,0,4,4,4,1,0,0
43081565,0,9,7,10,11,2,2
43082532,13,15,14,8,15,15,15
43082754,0,6,5,4,0,0,0
43090179,0,2,4,0,4,3,3
43101674,5,5,1,0,6,6,7
43102630,0,5,5,0,0,0,0
43103519,0,5,2,3,13,20,14
43103599,0,13,13,12,18,21,23
43103813,0,6,5,11,0,0,4
43104920,10,13,12,6,27,36,29
43110656,8,0,0,0,15,12,12
43114514,0,15,11,12,0,4,0
43121887,1,6,9,16,6,6,8
43126548,0,7,6,5,0,0,1
43128791,0,7,6,5,7,5,9
43130315,8,17,12,15,20,14,20
43131560,12,53,58,51,25,25,27
43131614,0,23,15,17,28,25,31
43139976,0,10,27,19,2,6,3
43144182,4,4,6,7,16,16,20
43145092,4,56,44,48,32,26,29
43147864,0,13,15,15,0,4,0
43148323,0,0,0,0,6,7,5
43148582,4,47,54,31,17,16,25
43151794,0,16,11,13,16,13,18
43152722,22,70,64,59,111,102,111
43154896,0,4,0,4,3,3,2
43154961,0,10,6,5,1,0,0
43155821,0,10,8,4,7,5,6
43157774,0,2,6,5,0,3,2
43164216,0,3,0,5,4,2,4
43164421,5,14,17,13,26,19,23
43165101,0,2,2,0,5,1,4
43170553,0,8,14,6,0,0,0
43181108,0,0,0,0,9,10,9
43181493,0,18,17,11,3,5,1
43183012,0,14,16,11,8,6,0
43189595,0,13,11,6,26,33,28
43190562,0,0,4,0,0,6,0
43202925,0,7,3,9,10,8,8
43204132,0,11,4,2,5,6,6
43211346,0,6,6,3,7,6,5
43225398,0,5,6,7,10,11,10
43226258,0,9,13,7,1,10,2
43229081,0,4,2,0,5,6,5
43232184,10,31,18,45,29,33,30
43235061,0,4,7,5,1,2,0
43239691,27,91,60,64,100,83,91
43240507,0,10,4,2,6,4,4
43244715,0,3,3,1,6,10,7
43251581,0,17,4,10,3,2,2
43253416,0,5,4,4,0,1,1
43254440,0,11,15,5,5,5,6
43254918,3,9,8,7,25,32,23
43255017,0,16,12,18,5,12,9
43258111,0,2,3,3,4,5,8
43259964,3,9,8,7,24,27,22
43261420,4,4,3,3,8,8,8
43261851,0,40,27,28,32,37,38
43262751,0,12,10,7,6,7,9
43262913,0,0,0,0,9,8,9
43264508,0,5,6,6,2,4,4
43266065,2,5,2,0,7,6,6
43266728,0,0,0,0,3,4,4
43269453,10,40,33,24,91,70,66
43271569,0,7,0,0,7,8,5
43271822,0,0,7,6,11,12,8
43272079,0,16,17,8,14,14,9
43278329,0,6,6,2,1,2,0
43278561,0,0,0,0,8,6,9
43280069,0,0,0,0,5,3,4
43285847,26,3,10,13,88,69,95
43286492,0,7,4,1,6,5,3
43287100,2,3,6,0,4,6,6
43291681,0,3,6,5,8,4,8
43298947,2,4,2,5,1,9,8
43302383,0,13,12,10,13,14,9
43305150,13,54,41,44,32,29,32
43305684,0,4,3,4,4,6,4
43308017,0,7,2,3,2,6,2
43325697,0,8,14,8,40,30,37
43331461,4,8,5,0,13,9,19
43334240,0,0,0,0,6,5,7
43335971,0,9,7,4,3,3,4
43336978,8,9,6,3,8,10,9
43337171,0,8,11,6,8,9,7
43338823,0,10,8,10,12,10,7
43341755,0,0,0,0,6,6,4
43347964,4,4,4,5,3,0,4
43358340,0,0,0,2,6,1,4
43360769,3,8,10,11,5,0,2
43365145,0,1,5,2,6,4,6
43366987,0,2,3,2,4,4,4
43376601,0,8,6,0,0,0,0
43378813,0,0,0,0,5,1,6
43379581,14,37,49,46,101,104,92
43389183,0,10,10,13,13,9,17
43393031,0,4,2,2,2,2,4
43409784,0,0,0,0,14,14,14
43422772,1,0,0,0,24,22,29
43424619,0,2,0,0,6,6,6
43440424,6,8,9,6,48,48,39
43442535,0,2,8,0,3,5,2
43444049,7,6,9,7,14,10,20
43446435,0,0,0,0,4,5,5
43450746,2,4,2,5,1,6,5
43451915,0,11,7,11,0,0,0
43451982,2,33,31,31,37,37,33
43457009,11,6,0,0,7,10,5
43458170,0,6,5,10,1,1,1
43458891,10,13,6,0,0,7,10
43469531,0,0,0,0,4,6,2
43476811,0,6,6,5,1,4,0
43478269,0,5,6,0,0,0,0
43478423,0,6,7,4,0,4,1
43482838,0,5,1,0,7,8,4
43488697,0,8,8,9,2,1,1
43490899,9,28,31,13,44,35,36
43524678,2,4,4,4,0,0,0
43528279,0,2,7,3,1,2,5
43538490,0,0,0,0,10,9,14
43538814,0,0,0,0,7,6,0
43539690,0,5,10,10,4,3,3
43541648,2,16,15,10,9,7,10
43541736,0,0,0,0,7,5,6
43542711,2,1,1,4,2,3,4
43547632,0,7,5,4,4,3,3
43556646,11,54,39,43,46,57,59
43562059,0,10,0,9,5,3,5
43581053,0,1,2,2,5,1,4
43583860,1,16,15,5,13,23,18
43613763,4,5,4,6,10,12,12
43626679,6,14,16,12,5,11,4
43628421,0,5,4,7,14,11,12
43633881,0,27,21,16,0,1,0
43640300,10,48,49,48,97,88,88
43649735,0,12,10,4,0,0,0
43671111,29,37,33,23,80,65,76
43675301,0,16,18,16,12,10,11
43683158,0,7,6,8,1,2,1
43683195,17,43,45,33,63,53,63
43685204,0,10,4,4,0,0,0
43690156,0,6,4,5,4,4,3
43694466,0,0,0,1,4,7,6
43699929,0,4,4,2,5,4,4
43700655,2,12,12,9,0,0,0
43702794,5,37,44,38,41,37,31
43706814,3,0,2,1,10,10,9
43709161,1,5,6,13,36,29,26
43710381,0,11,7,5,0,0,0
43713033,0,0,0,0,8,5,4
43714200,0,4,0,5,0,1,0
43714559,0,0,0,0,2,4,4
43714991,0,12,12,0,0,0,0
43715408,0,14,15,10,3,6,1
43716286,15,14,17,12,61,58,69
43716452,0,11,7,4,18,17,21
43716681,0,4,7,8,1,2,3
43721464,0,4,5,5,1,4,0
43724150,0,7,1,5,0,0,0
43728008,0,6,11,8,9,12,7
43728935,0,6,5,4,7,0,0
43729451,0,21,19,13,0,7,2
43730383,0,0,0,0,5,5,3
43730565,0,9,13,9,3,9,4
43731101,0,2,1,4,2,4,2
43734696,2,42,32,38,25,45,40
43736643,0,4,2,6,8,5,5
43736827,0,4,2,3,2,6,2
43738317,0,8,6,2,22,26,20
43738944,1,7,8,10,3,2,3
43744816,4,40,41,38,29,41,29
43747142,0,0,6,4,0,3,0
43756196,0,13,10,7,9,9,5
43762235,1,7,3,5,2,2,4
43772930,5,5,3,0,21,14,14
43779205,5,49,40,36,36,26,30
43782161,0,0,0,0,4,10,4
43782565,0,11,10,2,1,0,2
43783526,0,7,4,4,3,1,2
43786342,12,5,4,0,0,0,0
43793807,0,13,9,7,0,1,2
43799631,5,20,21,25,6,4,4
43813634,1,3,2,3,4,4,5
43816370,0,10,15,8,11,15,9
43817302,9,15,6,10,4,2,2
43818706,0,0,0,0,5,4,6
43823045,0,2,5,5,0,3,0
43823769,3,16,13,14,46,44,46
43825088,0,0,1,0,9,8,10
43826246,0,4,5,3,4,0,4
43828277,16,48,41,47,42,41,40
43834329,14,48,40,32,39,55,54
43834947,7,9,6,0,0,6,8
43838941,0,4,2,6,13,13,8
43865012,2,25,6,1,5,14,12
43866923,0,5,7,5,4,4,5
43873734,0,6,0,5,1,2,3
43878788,13,29,32,39,39,47,36
43880241,0,21,21,14,0,0,0
43885439,0,3,1,0,9,9,8
43885540,0,17,11,14,16,13,19
43891010,0,12,13,14,5,6,2
43893030,2,23,11,6,22,26,9
43893644,0,1,0,0,2,7,7
43895311,0,7,6,5,3,4,2
43895742,0,4,3,4,0,0,0
43897637,2,10,9,5,21,17,11
43899733,4,43,36,32,56,56,75
43901922,0,5,1,4,0,0,0
43902896,0,12,4,0,10,3,10
43904696,5,19,14,23,21,13,16
43907394,0,16,15,10,2,1,1
43913352,3,3,6,6,10,8,9
43919962,0,3,4,0,9,6,8
43920063,0,4,5,5,5,5,5
43929928,0,9,8,5,6,4,14
43930340,2,6,4,1,8,3,5
43930976,0,8,2,4,3,0,0
43931407,0,4,2,0,8,10,9
43933488,0,8,9,9,8,2,6
43935481,0,0,0,0,6,9,5
43936470,4,6,6,6,10,7,7
43938392,1,16,15,5,21,27,27
43940334,0,8,4,5,4,6,4
43941377,0,3,6,0,5,5,6
43945504,0,5,2,1,8,5,9
43948800,16,21,20,23,19,31,30
43952554,8,10,13,9,17,25,13
43954800,0,13,14,9,43,43,42
43955879,0,7,10,6,0,1,1
43968316,0,7,6,4,4,3,3
43971223,0,6,16,8,4,4,9
43971589,1,4,1,4,3,6,10
43973120,0,0,0,0,6,8,5
43974499,0,0,0,0,0,5,4
43975713,0,4,8,6,0,3,0
43988638,3,16,16,13,9,6,9
43993023,2,0,0,0,20,21,16
44007538,0,10,7,0,8,0,0
44007614,0,4,11,7,1,5,0
44008364,0,7,13,6,0,0,0
44016192,8,18,12,15,14,19,12
44034908,0,0,0,0,4,8,4
44035050,0,9,12,7,12,10,4
44039083,4,2,2,2,3,4,5
44039730,5,3,5,4,9,7,13
44041944,0,10,6,7,0,2,3
44044708,16,75,57,36,48,46,50
44045774,0,0,0,0,5,4,0
44045820,12,85,87,61,129,119,135
44047782,6,9,12,10,4,6,5
44050456,0,12,4,4,9,6,9
44053096,0,8,9,5,6,6,6
44053771,0,13,15,16,22,18,27
44058185,3,9,9,4,18,21,32
44058770,0,4,5,7,6,5,7
44059774,0,3,0,1,3,6,5
44063170,0,3,1,2,19,20,20
44070625,10,21,23,19,18,15,16
44079911,1,0,0,0,4,3,7
44080120,8,1,0,0,15,19,14
44080454,0,0,0,0,14,11,11
44081820,0,17,17,7,25,28,30
44088031,0,4,4,3,0,0,0
44089160,12,20,15,20,36,43,48
44091310,0,0,0,0,5,6,7
44092999,0,14,9,9,6,6,3
44095095,0,7,5,4,3,5,2
44100431,1,10,7,10,5,5,4
44103910,0,6,8,4,2,3,2
44106061,0,17,8,16,1,2,1
44106731,0,12,12,22,10,10,16
44108013,6,10,8,7,19,19,11
44115889,0,6,6,5,1,4,3
44117450,0,2,4,3,4,0,2
44118323,0,0,0,0,6,5,3
44121821,1,22,21,23,39,24,44
44123881,3,20,20,25,17,27,24
44125690,0,0,0,0,7,2,9
44137963,0,2,1,1,4,1,4
44141824,0,0,0,0,6,7,9
44153466,0,11,19,12,2,4,0
44157917,9,26,25,25,21,27,17
44158797,8,18,19,12,32,38,27
44160124,0,9,10,9,10,5,4
44161757,0,39,24,20,4,4,3
44164539,12,31,26,26,37,32,39
44171415,1,8,8,6,15,14,16
44171740,4,6,13,14,18,21,22
44172292,3,4,10,5,7,9,7
44175877,0,24,22,18,12,13,11
44178768,15,137,173,99,147,145,130
44182220,13,36,25,27,62,63,55
44185300,9,5,8,0,19,21,13
44185458,0,4,3,1,4,4,4
44190827,0,4,2,6,8,5,5
44191927,0,6,5,6,14,28,12
44193462,0,6,6,4,7,8,5
44195094,0,18,15,23,16,20,15
44198251,0,0,0,1,5,3,4
44199313,0,0,0,0,15,10,11
44201319,7,45,51,31,58,45,57
44207268,2,53,43,24,81,64,104
44223410,5,12,10,9,16,18,17
44227333,0,3,2,0,5,6,9
44228755,3,5,4,2,10,6,17
44229227,0,2,0,3,4,8,4
44232947,4,5,4,0,10,9,11
44236509,14,23,19,15,81,63,75
44236816,7,12,5,10,10,8,7
44239286,11,25,22,23,56,35,47
44242268,0,0,0,0,7,5,5
44245896,3,4,1,2,5,1,2
44253645,0,0,0,0,10,6,7
44255516,0,9,7,6,0,2,3
44263292,0,8,8,6,2,3,4
44270968,0,0,0,0,13,11,12
44271894,0,6,4,5,6,5,5
44272259,0,6,7,5,0,0,0
44278217,4,2,2,2,3,4,5
44282164,0,0,0,0,7,7,7
44284679,0,1,0,0,6,5,8
44285917,0,4,6,2,2,4,4
44285975,0,7,9,5,8,9,3
44287201,6,13,18,14,10,15,9
44288148,0,5,4,4,4,5,4
44291445,0,26,25,26,17,16,12
44293582,0,6,5,0,0,0,0
44293904,0,5,14,11,29,23,23
44298046,0,7,5,4,3,5,2
44299136,0,9,8,6,0,0,3
44306249,2,9,7,12,7,7,4
44307670,2,11,11,12,10,11,10
44309562,0,5,5,0,0,0,0
44314436,0,15,11,13,6,0,5
44314528,0,6,4,2,0,0,0
44316040,2,0,2,5,4,0,0
44321007,0,4,5,5,5,5,5
44323168,0,4,4,3,7,4,6
44327423,0,7,6,3,2,5,4
44328835,0,2,5,1,2,5,1
44328975,0,3,6,5,4,5,5
44334817,10,64,43,43,26,27,27
44343521,0,7,2,4,0,4,0
44350753,0,13,12,11,20,21,15
44356325,0,5,1,4,0,0,0
44358087,0,2,4,2,9,8,7
44361299,0,6,5,0,1,0,0
44363608,0,11,7,3,9,7,6
44366774,4,10,7,4,21,19,29
44372871,0,8,8,0,12,14,7
44373591,0,8,4,10,7,7,8
44380347,0,0,0,0,6,5,3
44381337,0,12,10,5,6,11,8
44393873,4,3,2,0,26,14,26
44394413,4,4,0,2,4,4,5
44404857,0,4,0,0,4,10,6
44409769,0,8,7,5,9,6,6
44409993,17,5,2,7,0,0,0
44412166,2,3,4,2,9,5,10
44412996,13,44,50,43,29,29,30
44414346,1,22,16,17,59,50,63
44422090,0,13,13,8,6,6,3
44426137,30,9,3,5,0,0,0
44429334,0,10,7,7,1,0,2
44432402,0,2,2,0,8,6,11
44434313,0,0,2,1,4,8,7
44435692,0,9,4,7,10,9,10
44436041,0,2,1,2,10,8,8
44436672,0,9,7,8,0,4,1
44437649,0,6,7,2,3,11,1
44441553,4,11,12,12,13,11,12
44446476,0,11,12,0,19,27,21
44448128,2,13,15,11,16,21,20
44448337,0,11,4,6,3,2,2
44453325,0,4,4,6,4,2,3
44453573,0,9,7,4,3,4,6
44456605,0,4,6,4,6,7,12
44465054,2,5,8,0,3,0,3
44468974,0,4,3,6,3,8,6
44476057,1,15,9,12,7,8,6
44481753,0,4,7,4,8,2,7
44486932,4,10,16,15,3,4,2
44490035,0,4,3,1,5,3,0
44492452,0,7,5,6,23,13,21
44495419,18,7,5,7,0,0,0
44496627,6,30,29,22,53,57,46
44499302,5,7,7,5,9,8,9
44503832,0,9,2,0,4,0,2
44504163,0,12,14,8,2,2,0
44506666,6,1,0,0,5,12,9
44507319,2,47,45,44,24,26,24
44507793,9,4,1,0,13,13,12
44509126,0,7,7,4,0,0,0
44512116,0,0,1,4,5,6,4
44513651,0,2,4,1,5,7,3
44518392,4,74,50,51,39,30,33
44520329,6,7,5,0,10,11,13
44521493,0,22,13,10,12,13,6
44522527,29,33,29,38,19,16,23
44522900,50,115,84,87,244,219,249
44524363,0,5,4,9,0,0,0
44526011,10,16,17,20,23,34,27
44529742,0,6,3,3,2,4,2
44538085,0,35,35,29,15,22,14
44549239,0,2,1,0,8,7,7
44550615,0,6,3,4,0,3,2
44551775,0,9,5,6,9,10,8
44552801,4,13,7,10,11,11,10
44554323,0,5,2,1,0,5,2
44559514,0,11,6,5,1,1,2
44563878,0,7,8,6,0,0,0
44564963,1,8,4,7,23,27,29
44565540,6,33,25,29,7,7,4
44566945,7,29,25,28,19,14,17
44570364,0,10,13,11,9,3,8
44570491,2,0,0,0,7,5,4
44573413,25,15,6,23,27,27,26
44573906,0,3,5,5,4,5,6
44580028,0,6,6,2,4,5,4
44581839,0,14,12,5,28,30,37
44585648,2,17,11,20,11,5,7
44587181,0,8,6,9,9,8,8
44602698,0,6,5,1,0,2,0
44608610,0,45,28,38,16,26,16
44611022,0,12,5,6,0,0,0
44611031,0,0,0,0,6,2,5
44615395,0,6,2,6,0,0,0
44615848,8,57,62,40,24,23,33
44616806,5,5,7,2,14,16,20
44621250,0,9,7,4,3,2,2
44628844,8,13,11,13,19,16,15
44640003,0,14,17,12,16,16,19
44659423,0,7,8,5,2,0,0
44659971,0,7,8,10,17,15,20
44669498,4,8,6,7,8,14,7
44673210,0,6,6,6,8,10,5
44675591,0,0,0,0,7,8,6
44676251,5,26,19,25,22,5,18
44679851,0,4,3,6,3,4,3
44682795,0,0,0,0,5,5,3
44690171,1,4,7,0,4,7,4
44691795,0,6,5,0,0,1,0
44695492,0,3,3,3,14,16,5
44697541,0,7,9,8,3,3,3
44701007,0,19,19,11,17,13,12
44701786,13,12,9,8,22,22,20
44701972,3,31,29,28,24,18,23
44705133,0,0,0,1,8,3,7
44705288,0,21,21,14,0,0,0
44707418,0,7,6,9,8,3,6
44719990,4,3,5,4,11,10,10
44722452,0,8,7,7,3,3,1
44728803,0,4,4,3,4,5,4
44735062,0,13,7,7,6,6,4
44736540,0,14,13,9,1,2,0
44742347,0,8,8,7,9,9,8
44743116,0,6,3,3,5,4,6
44750266,0,0,0,0,8,1,6
44783430,2,8,7,1,7,5,9
44788714,0,1,6,2,14,16,13
44791138,0,24,41,31,15,20,12
44791733,9,6,6,3,12,15,12
44796659,0,0,0,0,5,5,4
44804649,0,2,3,4,4,2,3
44816414,0,0,4,0,0,4,4
44818565,0,8,11,6,1,6,1
44830643,0,0,0,0,2,5,5
44832913,9,20,22,23,31,31,26
44840665,0,7,4,7,6,6,5
44844808,2,11,13,11,6,13,4
44846469,0,9,16,14,14,24,21
44847962,0,5,4,5,0,0,0
44851209,10,5,10,0,14,17,8
44857461,0,3,11,10,9,11,10
44857688,0,4,4,4,0,2,0
44860377,0,49,33,33,11,12,10
44861093,0,5,4,4,4,5,4
44865419,0,0,0,6,6,4,3
44867950,0,11,11,12,2,4,5
44869523,4,2,2,2,3,4,5
44873334,31,14,13,15,0,0,0
44874512,1,0,0,0,16,11,21
44878788,0,5,4,8,0,0,0
44880393,0,17,16,8,15,13,16
44886770,1,23,15,20,8,6,3
44889013,0,5,5,7,6,0,8
44893833,0,5,4,5,9,8,9
44894215,0,8,4,6,1,2,0
44897813,0,19,14,11,0,0,0
44914113,15,31,37,27,99,94,96
44914584,0,11,14,17,27,24,21
44917369,0,0,0,0,14,4,14
44918511,4,10,8,9,10,8,11
44919324,0,13,11,12,14,20,17
44923127,0,12,12,10,0,0,0
44923942,18,15,14,8,21,23,21
44928939,4,0,1,0,26,22,15
44935451,0,4,6,2,0,0,0
44937059,0,6,4,0,5,0,9
44941074,1,16,15,5,12,21,18
44948039,0,0,0,0,8,0,5
44950980,0,0,0,0,25,14,19
44952720,0,0,0,0,6,7,6
44952776,0,0,0,0,6,8,4
44953089,11,37,37,41,78,79,89
44957406,0,0,0,0,14,9,7
44962491,0,8,15,15,12,18,20
44965940,0,6,2,1,2,5,1
44965980,0,2,6,0,0,4,0
44966669,0,9,2,1,5,4,4
44968043,7,14,14,14,59,54,50
44970905,0,8,8,4,7,7,4
44973672,0,17,11,16,8,8,9
44976440,0,11,6,5,2,7,2
44976904,0,6,4,0,11,7,8
44977402,0,2,6,4,1,3,0
44979143,0,6,5,1,4,2,8
44980665,0,0,0,0,0,4,4
44981877,0,12,9,10,0,2,0
44984033,2,5,8,0,2,0,2
44991424,0,17,12,19,9,9,8
45003244,0,12,5,3,0,0,0
45003433,0,11,7,8,0,2,3
45005687,0,3,0,2,19,28,20
45006042,0,7,11,1,2,0,0
45006276,14,14,19,9,24,30,25
45006668,8,12,8,10,4,9,7
45007032,0,12,8,8,6,4,5
45008690,0,0,3,0,5,6,6
45011566,1,10,12,6,15,14,15
45015546,0,9,8,8,7,10,10
45016367,0,2,0,0,4,5,4
45016831,0,3,1,3,0,4,5
45018408,0,3,3,5,9,5,8
45021138,0,12,12,11,16,16,18
45022757,7,18,19,17,44,46,48
45023530,0,0,1,0,6,8,5
45024465,0,4,3,1,4,3,0
45025454,0,0,0,0,6,3,5
45030651,0,9,16,12,17,18,18
45032568,4,33,36,29,42,37,47
45034046,6,5,5,6,0,0,0
45036118,0,9,10,10,21,11,14
